0.00076519	0.00076519	0.0013151	0.0006683	0.0013151	0.0011486	0.0013151	0.0010031	0.00017259	0.0017241	1	0.0013151	0.0013151	0.0006683	0.00050978	0.0013151	0.0011486	0.00076519	5.1031e-05	0.00044523	0.0010031	0.0015058	0.00019761	0.00050978	0.0013151	0.0013151	0.0011486	0.00044523	1.5089e-05	0.0011486	0.00058368	1.7295e-06	0.0006683	0.00025906	0.0013151	2.9693e-05	0.0013151	0.00050978	0.00015073	0.00015073	0.0013151	0.0011486	0.0006683	0.0013151	0.0006683	0.00087613	0.0013151	0.0013151	0.0017241	0.0011486	0.00087613	0.0010031	0.0006683	0.00087613	0.00058368	0.00076519	0.00076519	0.00038885	0.00076519	0.0011486	0.0017241	0.0013151	0.0010031	0.0013151	0.0013151	0.00058368	0.00019761	0.0006683	0.00038885	0.00025906	0.00022626	0.0011486	0.00087613	0.0006683	0.00076519	0.0017241	0.0013151	0.00033962	0.0006683	0.00058368	0.00033962	0.0013151	0.00050978	0.00087613	0.00050978	0.0013151	0.00033962	0.0006683
0.44383	0.44383	0.76279	0.38763	0.76279	0.66621	0.76279	0.58185	0.076359	0.76279	0.0013151	1	0.76279	0.29568	0.29568	0.76279	0.66621	0.44383	0.013137	0.25825	0.58185	0.66621	0.11462	0.29568	0.76279	0.76279	0.66621	0.25825	0.0087521	0.66621	0.33855	0.00058368	0.38763	0.15026	0.76279	0.013137	0.76279	0.29568	0.087429	0.066691	0.76279	0.66621	0.38763	0.76279	0.38763	0.50818	0.76279	0.76279	0.76279	0.66621	0.50818	0.58185	0.38763	0.38763	0.33855	0.44383	0.44383	0.22555	0.44383	0.66621	0.76279	0.76279	0.33855	0.76279	0.76279	0.33855	0.066691	0.38763	0.17204	0.15026	0.1001	0.50818	0.50818	0.38763	0.44383	0.76279	0.76279	0.15026	0.38763	0.33855	0.19699	0.76279	0.29568	0.50818	0.29568	0.76279	0.19699	0.38763
0.44383	0.44383	0.76279	0.38763	0.76279	0.66621	0.76279	0.58185	0.076359	0.76279	0.0013151	0.76279	1	0.29568	0.29568	0.76279	0.66621	0.44383	0.013137	0.25825	0.58185	0.66621	0.11462	0.29568	0.76279	0.76279	0.66621	0.25825	0.0087521	0.66621	0.33855	0.00058368	0.38763	0.15026	0.76279	0.013137	0.76279	0.29568	0.087429	0.066691	0.76279	0.66621	0.38763	0.76279	0.38763	0.50818	0.76279	0.76279	0.76279	0.66621	0.50818	0.58185	0.38763	0.38763	0.33855	0.44383	0.44383	0.22555	0.44383	0.66621	0.76279	0.76279	0.33855	0.76279	0.76279	0.33855	0.066691	0.38763	0.17204	0.15026	0.1001	0.50818	0.50818	0.38763	0.44383	0.76279	0.76279	0.15026	0.38763	0.33855	0.19699	0.76279	0.29568	0.50818	0.29568	0.76279	0.19699	0.38763
0.17204	0.17204	0.29568	0.15026	0.29568	0.25825	0.29568	0.22555	0.029599	0.29568	0.0006683	0.29568	0.29568	1	0.11462	0.29568	0.25825	0.17204	0.006676	0.1001	0.22555	0.25825	0.04443	0.11462	0.29568	0.29568	0.25825	0.1001	0.0033926	0.25825	0.13123	0.00022626	0.15026	0.058246	0.29568	0.0050924	0.29568	0.11462	0.033891	0.025852	0.29568	0.25825	0.15026	0.29568	0.15026	0.19699	0.29568	0.29568	0.29568	0.25825	0.19699	0.22555	0.15026	0.15026	0.13123	0.17204	0.17204	0.087429	0.17204	0.25825	0.29568	0.29568	0.13123	0.29568	0.29568	0.13123	0.025852	0.15026	0.087429	0.058246	0.038804	0.19699	0.19699	0.15026	0.17204	0.29568	0.29568	0.058246	0.15026	0.13123	0.076359	0.29568	0.11462	0.19699	0.11462	0.29568	0.076359	0.15026
0.17204	0.17204	0.29568	0.15026	0.29568	0.25825	0.29568	0.22555	0.029599	0.29568	0.00050978	0.29568	0.29568	0.11462	1	0.29568	0.25825	0.17204	0.0050924	0.1001	0.22555	0.25825	0.04443	0.11462	0.29568	0.29568	0.25825	0.1001	0.0033926	0.25825	0.13123	0.00022626	0.15026	0.058246	0.29568	0.0050924	0.29568	0.11462	0.033891	0.025852	0.29568	0.25825	0.15026	0.29568	0.15026	0.19699	0.29568	0.29568	0.29568	0.25825	0.19699	0.22555	0.15026	0.15026	0.13123	0.17204	0.17204	0.087429	0.17204	0.25825	0.29568	0.29568	0.13123	0.29568	0.29568	0.13123	0.025852	0.15026	0.066691	0.058246	0.038804	0.19699	0.19699	0.15026	0.17204	0.29568	0.29568	0.058246	0.15026	0.13123	0.076359	0.29568	0.11462	0.19699	0.15026	0.29568	0.076359	0.15026
0.44383	0.44383	0.76279	0.38763	0.76279	0.66621	0.76279	0.58185	0.076359	0.76279	0.0013151	0.76279	0.76279	0.29568	0.29568	1	0.66621	0.44383	0.017223	0.25825	0.58185	0.66621	0.11462	0.29568	0.76279	0.76279	0.66621	0.25825	0.0087521	0.66621	0.33855	0.00076519	0.38763	0.15026	0.76279	0.017223	0.76279	0.29568	0.087429	0.087429	0.76279	0.66621	0.38763	0.76279	0.38763	0.50818	0.76279	0.76279	0.76279	0.66621	0.50818	0.58185	0.38763	0.38763	0.33855	0.44383	0.44383	0.22555	0.44383	0.66621	0.76279	0.76279	0.33855	0.76279	0.76279	0.33855	0.066691	0.38763	0.17204	0.15026	0.1001	0.50818	0.50818	0.38763	0.44383	0.76279	0.76279	0.15026	0.38763	0.33855	0.19699	0.76279	0.29568	0.50818	0.29568	0.76279	0.19699	0.38763
0.38763	0.38763	0.66621	0.33855	0.66621	0.58185	0.66621	0.50818	0.066691	0.66621	0.0011486	0.66621	0.66621	0.25825	0.25825	0.66621	1	0.38763	0.011474	0.22555	0.50818	0.58185	0.1001	0.25825	0.66621	0.66621	0.58185	0.22555	0.0076439	0.58185	0.29568	0.0006683	0.33855	0.13123	0.66621	0.011474	0.66621	0.25825	0.076359	0.058246	0.66621	0.58185	0.33855	0.66621	0.33855	0.44383	0.66621	0.66621	0.66621	0.58185	0.44383	0.50818	0.33855	0.33855	0.29568	0.38763	0.38763	0.19699	0.38763	0.58185	0.66621	0.66621	0.29568	0.66621	0.66621	0.29568	0.058246	0.33855	0.15026	0.13123	0.087429	0.44383	0.44383	0.33855	0.38763	0.66621	0.66621	0.13123	0.33855	0.29568	0.17204	0.66621	0.25825	0.44383	0.25825	0.66621	0.17204	0.33855
0.25825	0.25825	0.44383	0.22555	0.44383	0.38763	0.44383	0.33855	0.04443	0.44383	0.00076519	0.44383	0.44383	0.17204	0.17204	0.44383	0.38763	1	0.0076439	0.15026	0.33855	0.38763	0.066691	0.17204	0.44383	0.44383	0.38763	0.15026	0.0050924	0.38763	0.19699	0.00033962	0.22555	0.087429	0.44383	0.0076439	0.44383	0.17204	0.050871	0.038804	0.44383	0.38763	0.22555	0.44383	0.22555	0.29568	0.44383	0.44383	0.44383	0.38763	0.29568	0.33855	0.22555	0.22555	0.19699	0.25825	0.25825	0.13123	0.25825	0.38763	0.44383	0.44383	0.19699	0.44383	0.44383	0.19699	0.038804	0.22555	0.1001	0.087429	0.058246	0.29568	0.29568	0.22555	0.25825	0.44383	0.44383	0.087429	0.22555	0.19699	0.11462	0.44383	0.17204	0.29568	0.17204	0.44383	0.11462	0.22555
0.0076439	0.0076439	0.013137	0.006676	0.017223	0.011474	0.013137	0.010021	0.0022602	0.017223	5.1031e-05	0.013137	0.013137	0.006676	0.0050924	0.017223	0.011474	0.0076439	1	0.0044476	0.010021	0.015042	0.001974	0.0050924	0.013137	0.013137	0.011474	0.0044476	0.00019761	0.011474	0.0058307	2.9693e-05	0.006676	0.0033926	0.013137	0.00038885	0.013137	0.0050924	0.0015058	0.0033926	0.013137	0.011474	0.006676	0.013137	0.006676	0.0087521	0.013137	0.013137	0.017223	0.011474	0.0087521	0.010021	0.006676	0.0087521	0.0058307	0.0076439	0.0076439	0.0038845	0.0076439	0.011474	0.013137	0.013137	0.0076439	0.013137	0.013137	0.0058307	0.0011486	0.006676	0.0038845	0.0033926	0.0017241	0.011474	0.0087521	0.006676	0.0076439	0.017223	0.013137	0.0025879	0.006676	0.0058307	0.0033926	0.013137	0.0050924	0.0087521	0.0050924	0.013137	0.0033926	0.006676
0.15026	0.15026	0.25825	0.13123	0.25825	0.22555	0.25825	0.19699	0.025852	0.25825	0.00044523	0.25825	0.25825	0.1001	0.1001	0.25825	0.22555	0.15026	0.0044476	1	0.19699	0.22555	0.050871	0.13123	0.25825	0.25825	0.22555	0.087429	0.002963	0.22555	0.11462	0.00019761	0.13123	0.050871	0.25825	0.0044476	0.25825	0.1001	0.029599	0.022578	0.33855	0.29568	0.13123	0.25825	0.13123	0.17204	0.25825	0.25825	0.25825	0.22555	0.17204	0.19699	0.13123	0.13123	0.15026	0.15026	0.15026	0.076359	0.15026	0.22555	0.25825	0.25825	0.11462	0.25825	0.25825	0.11462	0.022578	0.13123	0.058246	0.050871	0.033891	0.17204	0.17204	0.13123	0.15026	0.25825	0.25825	0.050871	0.13123	0.11462	0.066691	0.25825	0.1001	0.17204	0.1001	0.25825	0.066691	0.29568
0.33855	0.33855	0.58185	0.29568	0.58185	0.50818	0.58185	0.44383	0.058246	0.58185	0.0010031	0.58185	0.58185	0.22555	0.22555	0.58185	0.50818	0.33855	0.010021	0.19699	1	0.50818	0.087429	0.22555	0.58185	0.58185	0.50818	0.19699	0.006676	0.50818	0.25825	0.00044523	0.29568	0.11462	0.58185	0.010021	0.58185	0.22555	0.066691	0.050871	0.58185	0.50818	0.29568	0.58185	0.29568	0.38763	0.58185	0.58185	0.58185	0.50818	0.38763	0.44383	0.29568	0.29568	0.25825	0.33855	0.33855	0.17204	0.33855	0.50818	0.58185	0.58185	0.25825	0.58185	0.58185	0.25825	0.050871	0.29568	0.13123	0.11462	0.076359	0.38763	0.38763	0.29568	0.33855	0.58185	0.58185	0.11462	0.29568	0.25825	0.15026	0.58185	0.22555	0.38763	0.22555	0.58185	0.15026	0.29568
0.38763	0.38763	0.66621	0.33855	0.66621	0.58185	0.66621	0.50818	0.087429	0.87338	0.0015058	0.66621	0.66621	0.25825	0.25825	0.66621	0.58185	0.38763	0.015042	0.22555	0.50818	1	0.1001	0.25825	0.66621	0.66621	0.58185	0.22555	0.0076439	0.58185	0.29568	0.0006683	0.33855	0.13123	0.66621	0.011474	0.66621	0.25825	0.076359	0.076359	0.66621	0.58185	0.33855	0.66621	0.33855	0.44383	0.66621	0.66621	0.87338	0.58185	0.44383	0.50818	0.33855	0.33855	0.29568	0.38763	0.38763	0.19699	0.38763	0.58185	0.66621	0.66621	0.38763	0.66621	0.66621	0.29568	0.058246	0.33855	0.15026	0.13123	0.087429	0.58185	0.44383	0.33855	0.38763	0.87338	0.66621	0.13123	0.33855	0.29568	0.17204	0.66621	0.25825	0.44383	0.25825	0.66621	0.17204	0.33855
0.066691	0.066691	0.11462	0.058246	0.11462	0.1001	0.11462	0.087429	0.011474	0.11462	0.00019761	0.11462	0.11462	0.04443	0.04443	0.11462	0.1001	0.066691	0.001974	0.050871	0.087429	0.1001	1	0.058246	0.11462	0.11462	0.1001	0.038804	0.0013151	0.1001	0.050871	8.7704e-05	0.058246	0.022578	0.11462	0.001974	0.11462	0.04443	0.013137	0.010021	0.15026	0.13123	0.058246	0.11462	0.058246	0.076359	0.11462	0.11462	0.11462	0.1001	0.076359	0.087429	0.058246	0.058246	0.066691	0.066691	0.066691	0.033891	0.066691	0.1001	0.11462	0.11462	0.050871	0.11462	0.11462	0.050871	0.010021	0.058246	0.025852	0.022578	0.015042	0.076359	0.076359	0.058246	0.066691	0.11462	0.11462	0.022578	0.058246	0.050871	0.029599	0.11462	0.04443	0.076359	0.04443	0.11462	0.029599	0.058246
0.17204	0.17204	0.29568	0.15026	0.29568	0.25825	0.29568	0.22555	0.029599	0.29568	0.00050978	0.29568	0.29568	0.11462	0.11462	0.29568	0.25825	0.17204	0.0050924	0.13123	0.22555	0.25825	0.058246	1	0.29568	0.29568	0.25825	0.1001	0.0033926	0.25825	0.13123	0.00022626	0.15026	0.058246	0.29568	0.0050924	0.29568	0.11462	0.033891	0.025852	0.38763	0.33855	0.15026	0.29568	0.15026	0.19699	0.29568	0.29568	0.29568	0.25825	0.19699	0.22555	0.15026	0.15026	0.17204	0.17204	0.17204	0.087429	0.17204	0.25825	0.29568	0.29568	0.13123	0.29568	0.29568	0.13123	0.025852	0.15026	0.066691	0.058246	0.038804	0.19699	0.19699	0.15026	0.17204	0.29568	0.29568	0.058246	0.15026	0.13123	0.076359	0.29568	0.11462	0.19699	0.11462	0.29568	0.076359	0.15026
0.44383	0.44383	0.76279	0.38763	0.76279	0.66621	0.76279	0.58185	0.076359	0.76279	0.0013151	0.76279	0.76279	0.29568	0.29568	0.76279	0.66621	0.44383	0.013137	0.25825	0.58185	0.66621	0.11462	0.29568	1	0.76279	0.66621	0.25825	0.0087521	0.66621	0.33855	0.00058368	0.38763	0.15026	0.76279	0.013137	0.76279	0.29568	0.087429	0.066691	0.76279	0.66621	0.38763	0.76279	0.38763	0.50818	0.76279	0.76279	0.76279	0.66621	0.50818	0.58185	0.38763	0.38763	0.33855	0.44383	0.44383	0.22555	0.44383	0.66621	0.76279	0.76279	0.33855	0.76279	0.76279	0.33855	0.066691	0.38763	0.17204	0.15026	0.1001	0.50818	0.50818	0.38763	0.44383	0.76279	0.76279	0.15026	0.38763	0.33855	0.19699	0.76279	0.29568	0.50818	0.29568	0.76279	0.19699	0.38763
0.44383	0.44383	0.76279	0.38763	0.76279	0.66621	0.76279	0.58185	0.076359	0.76279	0.0013151	0.76279	0.76279	0.29568	0.29568	0.76279	0.66621	0.44383	0.013137	0.25825	0.58185	0.66621	0.11462	0.29568	0.76279	1	0.66621	0.25825	0.0087521	0.66621	0.33855	0.00058368	0.38763	0.15026	0.76279	0.013137	0.76279	0.29568	0.087429	0.066691	0.76279	0.66621	0.38763	0.76279	0.38763	0.50818	0.76279	0.76279	0.76279	0.66621	0.50818	0.58185	0.38763	0.38763	0.33855	0.44383	0.44383	0.22555	0.44383	0.66621	0.76279	0.76279	0.33855	0.76279	0.76279	0.33855	0.066691	0.38763	0.17204	0.15026	0.1001	0.50818	0.50818	0.38763	0.44383	0.76279	0.76279	0.15026	0.38763	0.33855	0.19699	0.76279	0.29568	0.50818	0.29568	0.76279	0.19699	0.38763
0.38763	0.38763	0.66621	0.33855	0.66621	0.58185	0.66621	0.50818	0.066691	0.66621	0.0011486	0.66621	0.66621	0.25825	0.25825	0.66621	0.58185	0.38763	0.011474	0.22555	0.50818	0.58185	0.1001	0.25825	0.66621	0.66621	1	0.22555	0.0076439	0.58185	0.29568	0.00050978	0.33855	0.13123	0.66621	0.011474	0.66621	0.25825	0.076359	0.058246	0.66621	0.58185	0.33855	0.66621	0.33855	0.44383	0.66621	0.66621	0.66621	0.58185	0.44383	0.50818	0.33855	0.33855	0.29568	0.38763	0.38763	0.19699	0.38763	0.58185	0.66621	0.66621	0.29568	0.66621	0.66621	0.29568	0.058246	0.33855	0.15026	0.13123	0.087429	0.44383	0.44383	0.33855	0.38763	0.66621	0.66621	0.13123	0.33855	0.29568	0.17204	0.66621	0.25825	0.44383	0.25825	0.66621	0.17204	0.33855
0.15026	0.15026	0.25825	0.17204	0.25825	0.22555	0.25825	0.19699	0.025852	0.25825	0.00044523	0.25825	0.25825	0.1001	0.1001	0.25825	0.22555	0.15026	0.0044476	0.087429	0.19699	0.22555	0.038804	0.1001	0.25825	0.25825	0.22555	1	0.002963	0.22555	0.11462	0.00019761	0.13123	0.050871	0.25825	0.0044476	0.25825	0.1001	0.029599	0.022578	0.25825	0.22555	0.13123	0.25825	0.13123	0.17204	0.25825	0.25825	0.25825	0.22555	0.17204	0.19699	0.13123	0.13123	0.11462	0.15026	0.15026	0.1001	0.15026	0.22555	0.25825	0.25825	0.11462	0.25825	0.25825	0.11462	0.022578	0.13123	0.076359	0.050871	0.033891	0.17204	0.17204	0.13123	0.15026	0.25825	0.25825	0.050871	0.13123	0.11462	0.066691	0.25825	0.1001	0.17204	0.1001	0.25825	0.066691	0.13123
0.0050924	0.0050924	0.0087521	0.0044476	0.0087521	0.0076439	0.0087521	0.006676	0.0011486	0.0087521	1.5089e-05	0.0087521	0.0087521	0.0033926	0.0033926	0.0087521	0.0076439	0.0050924	0.00019761	0.002963	0.006676	0.0076439	0.0013151	0.0033926	0.0087521	0.0087521	0.0076439	0.002963	1	0.0076439	0.0038845	6.697e-06	0.0044476	0.0017241	0.0087521	0.00015073	0.0087521	0.0033926	0.0010031	0.0013151	0.0087521	0.0076439	0.0044476	0.0087521	0.0044476	0.0058307	0.0087521	0.0087521	0.0087521	0.0076439	0.0058307	0.006676	0.0058307	0.0058307	0.0038845	0.0050924	0.0050924	0.0025879	0.0050924	0.0076439	0.0087521	0.0087521	0.0038845	0.0087521	0.0087521	0.0038845	0.00076519	0.0044476	0.001974	0.0017241	0.0011486	0.0058307	0.0058307	0.0044476	0.0050924	0.0087521	0.0087521	0.0017241	0.0044476	0.0038845	0.0022602	0.0087521	0.0033926	0.0058307	0.0033926	0.0087521	0.0022602	0.0044476
0.38763	0.38763	0.66621	0.33855	0.66621	0.58185	0.66621	0.50818	0.066691	0.66621	0.0011486	0.66621	0.66621	0.25825	0.25825	0.66621	0.58185	0.38763	0.011474	0.22555	0.50818	0.58185	0.1001	0.25825	0.66621	0.66621	0.58185	0.22555	0.0076439	1	0.29568	0.00050978	0.33855	0.13123	0.66621	0.011474	0.66621	0.25825	0.076359	0.058246	0.66621	0.58185	0.33855	0.66621	0.33855	0.44383	0.66621	0.66621	0.66621	0.58185	0.44383	0.50818	0.33855	0.33855	0.29568	0.38763	0.38763	0.19699	0.38763	0.58185	0.66621	0.66621	0.29568	0.66621	0.66621	0.29568	0.058246	0.33855	0.15026	0.13123	0.087429	0.44383	0.44383	0.33855	0.38763	0.66621	0.66621	0.13123	0.33855	0.29568	0.17204	0.66621	0.25825	0.44383	0.25825	0.66621	0.17204	0.33855
0.19699	0.19699	0.33855	0.17204	0.33855	0.29568	0.33855	0.25825	0.033891	0.33855	0.00058368	0.33855	0.33855	0.13123	0.13123	0.33855	0.29568	0.19699	0.0058307	0.11462	0.25825	0.29568	0.050871	0.13123	0.33855	0.33855	0.29568	0.11462	0.0038845	0.29568	1	0.00025906	0.17204	0.066691	0.33855	0.0058307	0.33855	0.13123	0.038804	0.029599	0.33855	0.29568	0.17204	0.33855	0.17204	0.22555	0.33855	0.33855	0.33855	0.29568	0.22555	0.25825	0.17204	0.17204	0.15026	0.19699	0.19699	0.1001	0.19699	0.29568	0.33855	0.33855	0.15026	0.33855	0.33855	0.15026	0.029599	0.17204	0.076359	0.066691	0.04443	0.22555	0.22555	0.17204	0.19699	0.33855	0.33855	0.066691	0.17204	0.15026	0.087429	0.33855	0.13123	0.22555	0.13123	0.33855	0.087429	0.17204
