hsa_circ_0005836 0
hsa_circ_0003171 138
circsema4b 139
hsa_circ_0057576 140
circpan3 141
circptpn22 142
hsa_circ_100290 143
hsa_circ_0000254 144
hsa_circ_0051172 145
hsa_circ_0068087 146
hsa-circ-0005870 147
hsa_circ_0019069 148
hsa_circ_0000615 149
circhla-c 150
circ_stk17a 151
hsa_circ_0001859 152
hsa_circ_003524 153
hsa_circ_092516 154
hsa_circ_0001187 155
hsa_circ_0087537 156
circ_101222 157
circ_1639 158
hsa_circrna_104964 159
hsa_circ_0002362 160
circ_103546 161
hsa_circ_0026143 162
circrna-0044073 163
hsa_circ_0045272 164
has_circ_0049220 165
hsa_circ_0083357 166
hsa_circ_000367 167
circrna_11109 168
hsa_circ_0018508 169
hsa_circ_0032891 170
hsa_circ_0082824 171
hsa_circ_0089310 172
hsa_circ_0022342 173
circrna_092516 174
hsa_circ_0058058 175
hsa_circ6510-1 176
hsa_circ_0053743 177
hsa_circrna_102034 178
circrna.20159 179
hsa_circ_0124644 180
hsa_circrna_067209 181
circular rna wdr77 182
hsa_circ_0001275 183
hsa_circ_0106803 184
circrna_101873 185
hsa_circ_0006323 186
hsa_circrna_101873 187
hsa_circ_0036877 188
hsa_circ_007850 189
circr-284 190
circrna-0067835 191
hsa_circrna_100918 192
hsa_circ_0000517 193
hsa_circ_407176 194
hsa_circ_0017446 195
hsa-circrna-102685 196
hsa_circrna11806-28 197
hsa_circ_0028882 198
circ_efcab2 199
circrna_11017 200
cttn5 201
hsa_circ_0021549 202
hsa_circ_0043497 203
hsa_circ_0001866 204
hsa_circ_0005218 205
hsa_circ_102470 206
hsa_circ_0000519 207
hsa_circrna_001937 208
hsa-circ-0008139 209
hsa_circ_0088452 210
hsa_circrna_100782 211
circ_0043144 212
hsa_circ_0054633 213
circibtk 214
circrna_0016624 215
hsa_circrna_100914 216
circrna_0005941 217
hsa_circ_0082081 218
cznf609 219
circslc8a1 220
hsa_circ_0024892 221
hsa_circrna_091692 222
hsa_circ_0066922 223
hsa_circ_0004277 224
circrna_0086376 225
hsa_circ_0005620 226
circznf609 227
hsa_circ_0006766 228
hsa_circrna_005086 229
hsa_circ_0000414 230
hsa_circ_104871 231
circrna_09585 232
circrna_26852 233
hsa_circ_0004136 234
hsa_circ_0037911 235
hsa_circ_0004712 236
circrna.1030 237
cdkn2b-as1 238
hsa_circ_0002113 239
hsa_circ_0026388 240
circfoxo3 241
hsa_circ_0113854 242
hsa_circ_0005402 243
hsa_circrna_104387 244
circankrd36 245
circrna_09993 246
czranb1 247
circ-satb2 248
hsa_circ_052372 249
hsa_circrna_101720 250
circrna_0046366 251
hsa_circrna_004183 252
circrna_104670 253
hsa_circ_0006801 254
hsa_circ_0003391 255
circrna-0001855 256
hsa_circ_0001400 257
hsa_circ_0006427 258
hsa_circ_0045714 259
hsa_circ_0063781 260
hsa_circ_0080210 261
circrna_103047 262
circ-prkci 263
circtlk1 264
circ_004662 265
hsa_circrna_101975 266
hsa_circrna_104296 267
hsa_circ_004121 268
hsa_circ_103783 269
hsa_circrna_104871 270
hsa_circ_0070616 271
hsa_circ_0006404 272
circrna6783 273
hsa_circrna_029965 274
hsa_circ_0057762 275
hsa_circ_0002161 276
hsa_circ_0057093 277
hsa_circ_0080145 278
circ-anapc7 279
hsa_circ_087631 280
hsa_circ_0038374 281
circrna_104871 282
hsa_circ_0002569 283
circ_vps37c 284
hsa_circrna_103410 285
hsa_circrna_009024 286
circrna_0018168 287
circrna_atp9b 288
hsa_circ_0006935 289
hsa_circrna_063981 290
hsa_circ_0003519 291
hsa_circ_0012919 292
hsa_circ_0030569 293
hsa_circ_0000681 294
hsa_circ_0037909 295
hsa_circ_0005015 296
hsa_circ_0049657 297
hsa_circ_0126991 298
hsa_circ_0046599 299
hsa_circ_0009128 300
hsa_circ_0089378 301
hsa_circ_0008797 302
hsa_circrna_103047 303
hsa_circ_0001410 304
circ_aff2 305
circ_stk24 306
hsa_circ_0007788 307
hsa_circ_0035381 308
hsa_circrna_103503 309
hsa_circ_0030055 310
hsa_circ_0049224 311
hsa_circ_082319 312
hsa_circrna_092516 313
hsa_circ_0087215 314
hsa_circ_0054211 315
hsa_circrna_101319 316
hsa_circ_0000378 317
hsa_circ_0014243 318
hsa_circ_0092374 319
hsa_circ_406329 320
hsa_circ_0005519 321
circzc3h4 322
hsa_circ_004183 323
hsa_circrna_0054633 324
circrna7752 325
hsa_circ_0068489 326
hsa_circrna_005019 327
hsa_circrna_102296 328
hsa_circrna_14623 329
diabetic retinopathy 330
malignant melanoma 331
pre-eclampsia 332
acne 333
vascular endothelial dysfunction 334
systemic lupus erythematosus 335
heart failure 336
multiple sclerosis 337
major depressive disorder 338
ovarian endometriosis 339
leukoaraiosis 340
retinal neurodegeneration 341
acute ischemic stroke 342
alcoholic liver disease 343
glucocorticoid-induced osteonecrosis of femoral head 344
cardiac senescence 345
multiple system atrophy 346
osteoarthritis 347
metabolism-related diseases 348
lupus nephritis 349
proliferative vitreo retinopathy 350
hepatic steatosis 351
repeated implantation failure 352
tuberculosis 353
crohn disease 354
active tuberculosis 355
coronary artery disease 356
diabetes retinopathy 357
postmenopausal osteoporosis 358
liver fibrosis 359
rheumatic heart disease 360
hirschsprung disease 361
immunosenescence 362
acute lymphoblastic leukemia 363
asthma 364
primary biliary cholangitis 365
lymphangiogenesis 366
rheumatoid arthritis 367
temporal lobe epilepsy 368
gestational diabetes mellitus 369
herpes simplex virus 1 infection 370
pulmonary tuberculosis 371
atherosclerosis 372
type 2 diabetes mellitus 373
diabetic cataract 374
ebola virus disease 375
systemic lupus erythematous 376
primary great saphenous vein varicosities 377
t2dm with depression 378
carotid plaque rupture 379
chronic myeloid leukemia 380
active pulmonary tuberculosis 381
essential hypertension 382
alzheimer 383
hypertension 384
hematopoiesis 385
irradiated hepatic stellate cell 386
diabetes mellitus 387
coronary atherosclerotic heart disease 388
hepatocellular steatosis 389
diabetic nephropathy 390
inflammatory bowel disease 391
acute myeloid leukemia 392
hypertensive 393
myocardial infarction 394
cardiac fibrosis 395
silicosis 396
cardiovascular disease 397
sciatic nerve injury 398
moyamoya disease 399
chronic thromboembolic pulmonary hypertension 400
ischemic stroke 401
facet joint osteoarthritis 402
kawasaki disease 403
aortic aneurysm 404
osteoporosis 405
myocardial senescence 406
leukemia 407
intervertebral disc degeneration 408
mir-15b-5p 409
hsa-mir-571 410
mir-378 411
mir-138-5p 412
mir-636 413
mir-125a-3p 414
mir-1324 415
mir-133a-3p 416
mir-615-5p 417
mir-206 418
mir-1252-5p 419
mir-451 420
mir-675 421
mir-323a-5p 422
mir-26a 423
mir-2355-3p 424
mir-383 425
mir-19 426
mir-24-3p 427
hsa-mir-522-3p 428
mir-185 429
mir-29b-3p 430
mir-296 431
mir-382-3p 432
mir-410-3p 433
mir-149-5p 434
mir-193b 435
ube2a 436
hsa-mir-940 437
mef2a 438
mir-30 439
mir-107 440
mir-224-5p 441
19b 442
mir-93 443
hsa-mir-943 444
mir-16 445
mir-558 446
mmp13 447
hsa-mir-5096 448
mir-126-5p 449
akt3 450
mir-486-5p 451
mir-599 452
mir-101-3p 453
mir-324-5p 454
mir-let-7c-5p 455
hsa-mir-637 456
mir-661 457
mir-144 458
microrna 459
mir-506 460
hsa-mir-130a-3p 461
mir-150 462
mir-19a 463
mir-125b-5p 464
mir-214-3p 465
nampt 466
mir-23a-3p 467
mir-373-3p 468
mir-127-5p 469
mir-184 470
mir-375 471
mir-4701-5p 472
hsa-mir-942-5p 473
crkl 474
mir-129-5p 475
mir-9-5p 476
3120 477
mir-466k 478
hsa-mir-3614-3p 479
mir-498 480
mir-130a 481
mir-4685-5p 482
hsa-mir-146b-5p 483
mir-330-5p 484
mir-22 485
mir-1251 486
mir-216a-5p 487
mir-198 488
mir-212 489
mir-21 490
mir-26b-5p 491
let-7f 492
mir-98 493
mir-770-5p 494
mir-125a 495
mir-342-3p 496
mir-145-5p 497
mir-148b 498
id-1 499
mir-29c-3p 500
mir-325 501
mir-204-5p 502
mir-141-3p 503
mir-197-3p 504
mir-590-5p 505
mir-145 506
mir-155-5p 507
mir-7 508
mir-27b 509
mir-188-3p 510
mir-31 511
mir-1246 512
has-mir-203 513
mir-196a-5p 514
hsa-mir-328-3p 515
mir-646 516
mir-376a 517
mir-665 518
mir-491-5p 519
mir-196a 520
mir-18b-5p 521
mir-939 522
mir-452-3p 523
mir-214 524
mir-30c 525
mir-let-7a 526
mir-27a 527
mir-9-3p 528
hsa-mir-501-5p 529
mir-183-5p-xiap 530
mir-195 531
hsa-mir-619-5p 532
mir-125b 533
mir-205-3p 534
mir-519d-3p 535
mir-34c 536
mir-185-5p 537
mir-130a-3p 538
mir-455-5p 539
mir-221 540
mir-497-5p 541
hsa-mir-496 542
mir-155 543
mir-203a-3p 544
hsa-mir-138-5p 545
mir-33a-5p 546
mir-149 547
fak 548
mir-455 549
mir128-1-3p 550
mir-29b 551
mir-194-5p 552
e2f1 553
mir-17 554
mir-106a-5p 555
mir-203 556
mir-31-5p 557
mir-320 558
mir-126-3p 559
mir-140-5p 560
mir-22-3p 561
mir-34a 562
mir-374b-5p 563
mir-181 564
hsa-mir-146a-5p 565
mir-92a-3p 566
mir-186-5p 567
mir-16-5p 568
mir-335-3p 569
mirna-21 570
mir-4769-5p 571
mir-423-5p 572
mir-25-3p 573
mir-30b-3p 574
mir-17-3p 575
mir-34a-3p 576
mir-455-3p 577
hsa-mir-1273g-3p 578
mir-34 579
mir-139-3p 580
mir-485-5p 581
hsa-mir-5095 582
mir-211 583
mir-143 584
mir-654-3p 585
mir-205-5p 586
mir-466i-5p 587
hsa-mir-892b 588
mir-137 589
mir-148a-3p 590
mir-190a-3p 591
mir-181c-5p 592
mir-101a-3p 593
mir-1275 594
mir-150-5p 595
hsa-mir-6807-3p 596
mir-377¨C3p 597
mir-1248 598
mir-17-5p 599
mir-743b-5 600
mir-222 601
mir-27a-3p 602
mir-488-3p 603
mir-489-3p 604
mir-34a-5p 605
mir-766 606
mir-345-3p 607
let-7g-5p 608
mir-26a-5p 609
hsa-mir-10a-5p 610
cdk6 611
hsa-mir-182-5p 612
mir-525-5p 613
mir-425-5p 614
mir-122 615
mir-146b-5p 616
sa-mir-940 617
mir-5692 618
mir-153-3p 619
mir-142-3p 620
hsa-mir-498 621
mir-18a-5p 622
mir-23c 623
mir-1972 624
hsa-mir-30c-1-3p 625
mir-424-5p 626
mir-10b-5p 627
mir-449a 628
mir-7-5p 629
mir-758-3p 630
hif1a 631
mir-197. 632
mir-637 633
mir-96-5p 634
mir-146b 635
mir-140-3p 636
mir-221-3p 637
mir-146a-5p 638
mir-153-5p 639
mir-136 640
mir-200c 641
mir-144-3p 642
mir-876-3p 643
mir-181a 644
mir-124 645
mir-324-3p 646
mir-217 647
mir-204 648
mir-1-3p 649
mir-31* 650
mir-329-5p 651
mir-185-3p 652
mir-431 653
aim1-3 654
nr_038323 655
nonhsat073641 656
miat 657
snhg5 658
rmst 659
anril 660
gm15645 661
snhg14 662
hotair 663
ensmust00000147869 664
shng16 665
afap1-as 666
rncr3 667
tp53tg1 668
draic 669
casc11 670
hnf1a-as1 671
loc152742 672
loxl1-as1 673
vps9d1-as1 674
tcons_00019174 675
mfi2-as1 676
ha117 677
veal2 678
ancr 679
nonhsag045500 680
ak136714 681
loc400891 682
caif 683
snhg1 684
lncrna-nr_104160 685
ak021444 686
trpc7-as1 687
lnctmem235 688
1810034e14rik 689
nr_104160 690
af119885 691
loc103691771 692
hcg18 693
pvt1 694
prins 695
rapia 696
pfl 697
linc00152 698
lncrna-meg3 699
lncrna-heim 700
atb 701
casc8 702
vestar 703
pcgem1 704
bc088327 705
lnc-hnf1b-3:1 706
snhg8 707
dilc 708
neat1 709
sled1 710
n1lr 711
ak012226 712
balr-2 713
slc20a1 714
ttty1 715
ak094457 716
linc00641 717
mirt1 718
mir22hg 719
thumpd3-as1 720
al929472.2 721
ufc1 722
gm2691 723
basp1-as1 724
mir31hg 725
cyp4b1-ps1-001 726
fal1 727
mhrt 728
sox2 729
lnc-dc 730
gdep 731
m6a 732
tonsl-as1 733
t-all-r-lncr1 734
picsar 735
1 736
gasl1 737
linc00261 738
lncrna-1810034e14rik 739
ncrna00259 740
snhg7 741
hn12 742
hulc 743
nonhsat142707 744
sox2ot 745
linc0597 746
scarna10 747
nron 748
ak077216 749
ly86-as1 750
hand2-as1 751
hcg22 752
enst00000416361 753
loc100507600 754
ccat1 755
faf1 756
linc8986 757
twf1 758
linc00599 759
lnc-lfar1-anril 760
lnc3643 761
loc646616 762
loc149620 763
pced1b-as1 764
lncrna-nr_033515 765
u90926 766
hottip 767
tincr 768
fer1l4 769
h19 770
linc-maf-4 771
lncrna-fa2h-2-mlkl 772
socs2-as1 773
nonratt021972 774
hist1h2ag-6 775
nonhsag053901 776
enst00000550337. 777
casc15 778
casc7 779
casc2 780
gm5524 781
nbr2 782
nonhsat148822.1 783
dio3os 784
c6orf176 785
tug1 786
sencr 787
bc088259 788
nr_038221 789
nonhsat034045 790
loc554202 791
rp11-679b19.1 792
rp11-414j4 793
snhg4 794
eag1 795
norad 796
fam83h-as1 797
crnde 798
pro1768 799
linc00520 800
pandar 801
lnc-isg20 802
ak131850 803
uc.345- 804
nkila 805
dlx6os1 806
vinas 807
hla-drb6 808
snhg20 809
loc285194 810
ac020928.1 811
enst00000566208 812
linc00311 813
snhg3 814
zfas1 815
bat5 816
sra 817
awpph 818
serpinb9p1 819
part1 820
linc01121 821
linc00968 822
ac037198.2 823
appat 824
foxc2-as1 825
gas-5 826
linc00176 827
lncrna-klf3-as1 828
heat2 829
nr_033515 830
sra1 831
oip5-as1 832
foxd2-as1 833
nr_027830 834
nrf 835
c15orf51 836
fam183b 837
blnc1 838
humt 839
coromarker 840
chrf 841
nonhsat101518.2 842
ac007032.1 843
malat-1 844
rp4-576h24.2 845
licn00518 846
meg3 847
loc101926975 848
pcfl 849
wt1-as 850
foxd3-as1 851
ctc-471j1.2 852
lncrna-p21 853
lnc-ghrl-3:3 854
mirt2 855
mir99ahg 856
nonhsat078957.2 857
uca1 858
nonhsat067134.2 859
tcf7 860
terc 861
lincrna-p21 862
linc00265 863
lnc7514 864
afap1-as1 865
ntt 866
enst00113 867
h2k2 868
zeb2-as1 869
plscr4 870
ftx 871
linc00324 872
il21r-as1 873
xist 874
mir4435-2hg 875
lbx2-as1 876
ccdc26 877
g36810 878
snhg17 879
gas5 880
ttty11 881
fas-as1 882
ak085865 883
ctepha1 884
enst00000422183 885
ttty15 886
enst00000501122.2 887
malat1 888
msc-as1 889
wtapp1 890
lamp5-as1 891
uc001ykl.1 892
snhg16 893
magi2-as3 894
trpm2-as 895
hotairm1 896
enst00000570366 897
dancr 898
bmncr 899
agap2-as1 900
gpr19 901
gm4419 902
klf3-as1 903
link-a 904
snhg9 905
ttc28-as1 906
zeb1-as1 907
xloc_035088 908
ifng-as1 909
bancr 910
kcnq1ot1 911
malat 912
hoxa-as3 913
snhg12 914
nalt 915
fam74a3 916
tdrg1 917
linc00518 918
lncrnacnn3-206 919
zeb2-as 920
dnmt1 921
sox2-ot 922
lnc_000052 923
rpph1 924
uc.48+ 925
ttty21 926
enst00000448942 927
mical2 928
lnc-hnrnpu-1:7 929
ctbp1-as2 930
linc-scrg1 931
lnc5150 932
t199678 933
linc00513 934
nr_003142 935
enst00000604411.1 936
lnc-ghrl-3:2 937
kif9-as1 938
linc-pint 939
tcons_00483150 940
lnc-fam76b-4:1 941
ttty3 942
cir 943
nr_105053 944
ac111653.1 945
dq786243 946
cdkn2a 947
meg8 948
blacat2 949
nr_027927 950
pacer 951
linc01272 952
mir-221-3p 953
enst00000517573 954
lncrna-cir 955
mrak048635_p1 956
apf 957
